#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq	strain	sampleID	contig	plant	syncom	treatment	generation	line	sample_type	condition
LjRoot46_contig_2	1	1386995	12186	978737	70.5653	1.30752	36.5	41.2	LjRoot46	g5_c1	2	col0	mixed	native	5	c1	competition	col0_mixed
LjRoot46_contig_3	1	280132	2478	200290	71.4984	1.31704	36.4	40.9	LjRoot46	g5_c1	3	col0	mixed	native	5	c1	competition	col0_mixed
LjRoot46_contig_4	1	137921	1324	101104	73.3057	1.43394	36.4	42.0	LjRoot46	g5_c1	4	col0	mixed	native	5	c1	competition	col0_mixed
LjRoot46_contig_5	1	90004	796	61411	68.2314	1.31203	36.4	42.0	LjRoot46	g5_c1	5	col0	mixed	native	5	c1	competition	col0_mixed
LjRoot303_contig_1	1	8514157	16	1430	0.0167956	0.000281883	36.4	0.75	LjRoot303	g5_c1	1	col0	mixed	native	5	c1	competition	col0_mixed
LjRoot60_contig_1	1	3971937	376	50725	1.27708	0.0140705	36.5	41.0	LjRoot60	g5_c1	1	col0	mixed	native	5	c1	competition	col0_mixed
LjRoot60_contig_2	1	167542	14	1865	1.11315	0.0125342	36.5	42.0	LjRoot60	g5_c1	2	col0	mixed	native	5	c1	competition	col0_mixed
LjRoot262_contig_1	1	4527900	2223744	4524772	99.9309	73.0214	36.5	41.8	LjRoot262	g5_c1	1	col0	mixed	native	5	c1	competition	col0_mixed
Root131_contig_2	1	358064	0	0	0.0	0.0	0.0	0.0	Root131	g5_c1	2	col0	mixed	native	5	c1	competition	col0_mixed
Root131_contig_3	1	349599	0	0	0.0	0.0	0.0	0.0	Root131	g5_c1	3	col0	mixed	native	5	c1	competition	col0_mixed
Root131_contig_4	1	235425	0	0	0.0	0.0	0.0	0.0	Root131	g5_c1	4	col0	mixed	native	5	c1	competition	col0_mixed
Root131_contig_5	1	127922	0	0	0.0	0.0	0.0	0.0	Root131	g5_c1	5	col0	mixed	native	5	c1	competition	col0_mixed
Root131_contig_6	1	98190	0	0	0.0	0.0	0.0	0.0	Root131	g5_c1	6	col0	mixed	native	5	c1	competition	col0_mixed
Root131_contig_7	1	40652	0	0	0.0	0.0	0.0	0.0	Root131	g5_c1	7	col0	mixed	native	5	c1	competition	col0_mixed
Root131_contig_8	1	14806	0	0	0.0	0.0	0.0	0.0	Root131	g5_c1	8	col0	mixed	native	5	c1	competition	col0_mixed
LjRoot24_contig_2	1	64919	0	0	0.0	0.0	0.0	0.0	LjRoot24	g5_c1	2	col0	mixed	native	5	c1	competition	col0_mixed
Root83_contig_1	1	6242359	10970	1369366	21.9367	0.260974	36.4	39.7	Root83	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root131_contig_1	1	5452892	12	1504	0.0275817	0.000320747	36.3	0.0	Root131	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root123D2_contig_1	1	4592849	337482	4590295	99.9444	10.9222	36.4	41.9	Root123D2	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root123D2_contig_2	1	209642	15710	209394	99.8817	11.1263	36.4	42.0	Root123D2	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
Root77_contig_1	1	4050161	116776	3968516	97.9842	4.28265	36.4	41.8	Root77	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root77_contig_2	1	224003	6598	219419	97.9536	4.37506	36.4	42.0	Root77	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
Root29_contig_1	1	6549547	3738	499373	7.62454	0.0847756	36.4	40.6	Root29	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root935_contig_1	1	5125288	1149998	5118331	99.8643	33.2455	36.1	41.1	Root935	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root685_contig_1	1	4404136	24320	2374021	53.9044	0.820479	36.3	41.8	Root685	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root101_contig_1	1	4394404	2066	283657	6.45496	0.0699394	36.4	41.8	Root101	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root61_contig_1	1	4027981	563544	4025826	99.9465	20.788	36.4	41.8	Root61	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root265_contig_1	1	6686035	139878	6314504	94.4432	3.11139	36.4	38.0	Root265	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root418_contig_1	1	7312949	235574	7177064	98.1419	4.78181	36.4	41.1	Root418	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root695_contig_1	1	6390105	107560	5778394	90.4272	2.50257	36.4	40.3	Root695	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root695_contig_2	1	198363	3288	177083	89.2722	2.46106	36.3	39.0	Root695	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
Root695_contig_3	1	23329	508	22679	97.2138	3.24052	36.3	41.8	Root695	g5_c2	3	col0	mixed	native	5	c2	competition	col0_mixed
Root68_contig_1	1	6297301	11698	1440419	22.8736	0.275595	36.4	40.3	Root68	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root142_contig_1	1	3975743	2826	286978	7.21822	0.105596	36.4	24.8	Root142	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root142_contig_2	1	1955139	966	121556	6.21726	0.0734096	36.4	37.1	Root142	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
Root142_contig_3	1	1020406	648	71488	7.00584	0.093942	36.3	32.1	Root142	g5_c2	3	col0	mixed	native	5	c2	competition	col0_mixed
Root142_contig_4	1	866837	544	52800	6.09111	0.0938908	36.4	36.4	Root142	g5_c2	4	col0	mixed	native	5	c2	competition	col0_mixed
Root1310_contig_1	1	9313930	154924	8224649	88.3048	2.46499	36.4	41.6	Root1310	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root1310_contig_2	1	276174	9054	267196	96.7492	4.84481	36.4	40.8	Root1310	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
Root480_contig_1	1	3678341	19438	1939984	52.7407	0.785236	36.4	41.8	Root480	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root720_contig_1	1	5297621	5058	667198	12.5943	0.141849	36.4	41.8	Root720	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot1_contig_1	1	6184059	17172	1963135	31.7451	0.412565	36.4	39.8	LjRoot1	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot5_contig_1	1	4452308	6	851	0.0191137	0.000191137	36.7	0.0	LjRoot5	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot52_contig_1	1	5592429	25576	2598119	46.4578	0.679581	36.4	40.4	LjRoot52	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot17_contig_1	1	3400871	6200	779390	22.9174	0.271231	36.4	41.6	LjRoot17	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot72_contig_1	1	5051517	108554	4791115	94.8451	3.19702	36.4	41.7	LjRoot72	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot82_contig_1	1	5009941	37490	3226833	64.4086	1.10798	36.1	40.4	LjRoot82	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot222_contig_1	1	4720695	122128	4589256	97.2157	3.84816	36.4	41.8	LjRoot222	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot24_contig_1	1	3631992	4	468	0.0128855	0.00015391	34.7	42.0	LjRoot24	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot44_contig_1	1	3803502	88148	3636201	95.6014	3.44513	36.4	41.8	LjRoot44	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot44_contig_2	1	31311	1120	30912	98.7257	5.29335	36.4	42.0	LjRoot44	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot80_contig_1	1	6024117	193188	5939140	98.5894	4.76732	36.4	37.6	LjRoot80	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot80_contig_2	1	315699	8616	308329	97.6655	4.05445	36.4	41.2	LjRoot80	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot33_contig_1	1	5239285	97674	4840710	92.3926	2.77161	36.4	41.6	LjRoot33	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjNodule218_contig_1	1	6816670	77348	5420801	79.5227	1.68517	36.4	40.5	LjNodule218	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjNodule218_contig_2	1	651417	7464	520844	79.9555	1.70222	36.4	40.0	LjNodule218	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
LjNodule218_contig_3	1	296196	3448	240402	81.1631	1.7309	36.4	39.1	LjNodule218	g5_c2	3	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot59_contig_1	1	6711861	336836	6693187	99.7218	7.44575	36.4	40.7	LjRoot59	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot46_contig_1	1	4406614	19480	1975817	44.8375	0.65674	36.4	38.8	LjRoot46	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot46_contig_2	1	1386995	5696	618895	44.6213	0.611071	36.4	41.1	LjRoot46	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot46_contig_3	1	280132	1056	113799	40.6233	0.561757	36.4	40.5	LjRoot46	g5_c2	3	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot46_contig_4	1	137921	568	63755	46.2257	0.612952	36.4	41.9	LjRoot46	g5_c2	4	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot46_contig_5	1	90004	402	42369	47.0746	0.666715	36.4	42.0	LjRoot46	g5_c2	5	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot303_contig_1	1	8514157	6	854	0.0100304	0.000105706	36.0	1.0	LjRoot303	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot60_contig_1	1	3971937	258	35611	0.896565	0.0096565	36.3	39.8	LjRoot60	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot60_contig_2	1	167542	18	2664	1.59005	0.0161094	36.8	42.0	LjRoot60	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot262_contig_1	1	4527900	712204	4523693	99.9071	23.356	36.4	41.8	LjRoot262	g5_c2	1	col0	mixed	native	5	c2	competition	col0_mixed
Root131_contig_2	1	358064	0	0	0.0	0.0	0.0	0.0	Root131	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
Root131_contig_3	1	349599	0	0	0.0	0.0	0.0	0.0	Root131	g5_c2	3	col0	mixed	native	5	c2	competition	col0_mixed
Root131_contig_4	1	235425	0	0	0.0	0.0	0.0	0.0	Root131	g5_c2	4	col0	mixed	native	5	c2	competition	col0_mixed
Root131_contig_5	1	127922	0	0	0.0	0.0	0.0	0.0	Root131	g5_c2	5	col0	mixed	native	5	c2	competition	col0_mixed
Root131_contig_6	1	98190	0	0	0.0	0.0	0.0	0.0	Root131	g5_c2	6	col0	mixed	native	5	c2	competition	col0_mixed
Root131_contig_7	1	40652	0	0	0.0	0.0	0.0	0.0	Root131	g5_c2	7	col0	mixed	native	5	c2	competition	col0_mixed
Root131_contig_8	1	14806	0	0	0.0	0.0	0.0	0.0	Root131	g5_c2	8	col0	mixed	native	5	c2	competition	col0_mixed
LjRoot24_contig_2	1	64919	0	0	0.0	0.0	0.0	0.0	LjRoot24	g5_c2	2	col0	mixed	native	5	c2	competition	col0_mixed
Root83_contig_1	1	6242359	92688	5462040	87.4996	2.20986	36.4	39.9	Root83	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root131_contig_1	1	5452892	154	7756	0.142236	0.00414257	36.4	0.364	Root131	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root131_contig_3	1	349599	2	300	0.0858126	0.000858126	36.7	42.0	Root131	g5_c3	3	col0	mixed	native	5	c3	competition	col0_mixed
Root123D2_contig_1	1	4592849	511146	4591164	99.9633	16.5771	36.4	41.9	Root123D2	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root123D2_contig_2	1	209642	24268	209477	99.9213	17.2317	36.4	42.0	Root123D2	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
Root77_contig_1	1	4050161	270036	4042855	99.8196	9.92308	36.5	41.8	Root77	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root77_contig_2	1	224003	14904	223902	99.9549	9.90752	36.4	42.0	Root77	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
Root29_contig_1	1	6549547	1226	156506	2.38957	0.0278839	36.5	34.3	Root29	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root935_contig_1	1	5125288	2033406	5119276	99.8827	58.9006	36.1	41.1	Root935	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root685_contig_1	1	4404136	26460	2508009	56.9467	0.894365	36.4	41.9	Root685	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root101_contig_1	1	4394404	352	50192	1.14218	0.0119343	36.5	41.9	Root101	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root61_contig_1	1	4027981	677456	4025965	99.95	25.0366	36.5	41.9	Root61	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root265_contig_1	1	6686035	542512	6678926	99.8937	12.0912	36.5	38.0	Root265	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root418_contig_1	1	7312949	304652	7231963	98.8926	6.19892	36.4	40.4	Root418	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root695_contig_1	1	6390105	162796	6198876	97.0074	3.7949	36.4	40.3	Root695	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root695_contig_2	1	198363	5100	192107	96.8462	3.82985	36.4	38.9	Root695	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
Root695_contig_3	1	23329	772	22643	97.0595	4.92666	36.4	41.9	Root695	g5_c3	3	col0	mixed	native	5	c3	competition	col0_mixed
Root68_contig_1	1	6297301	63874	4798202	76.1946	1.50885	36.4	40.6	Root68	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root142_contig_1	1	3975743	7778	828809	20.8466	0.291113	36.4	31.5	Root142	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root142_contig_2	1	1955139	3096	385290	19.7065	0.23551	36.4	39.7	Root142	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
Root142_contig_3	1	1020406	1758	200531	19.6521	0.256431	36.4	37.2	Root142	g5_c3	3	col0	mixed	native	5	c3	competition	col0_mixed
Root142_contig_4	1	866837	1388	158542	18.2897	0.238613	36.4	39.6	Root142	g5_c3	4	col0	mixed	native	5	c3	competition	col0_mixed
Root1310_contig_1	1	9313930	162662	8304051	89.1573	2.59417	36.5	41.6	Root1310	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root1310_contig_2	1	276174	9460	267196	96.7492	5.08069	36.4	40.9	Root1310	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
Root480_contig_1	1	3678341	106676	3604384	97.9894	4.31586	36.4	41.9	Root480	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root720_contig_1	1	5297621	11976	1446152	27.2981	0.336032	36.4	41.8	Root720	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot1_contig_1	1	6184059	78840	5140700	83.1282	1.89801	36.4	39.9	LjRoot1	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot5_contig_1	1	4452308	36	3556	0.0798687	0.00118051	36.3	0.222	LjRoot5	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot52_contig_1	1	5592429	47212	3884053	69.452	1.25802	36.5	40.9	LjRoot52	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot17_contig_1	1	3400871	10878	1243283	36.5578	0.475749	36.5	41.7	LjRoot17	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot72_contig_1	1	5051517	111280	4814631	95.3106	3.28387	36.5	41.7	LjRoot72	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot82_contig_1	1	5009941	152128	4922839	98.2614	4.50478	36.1	40.4	LjRoot82	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot222_contig_1	1	4720695	189134	4697617	99.5111	5.96857	36.5	41.8	LjRoot222	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot24_contig_1	1	3631992	4	447	0.0123073	0.000158866	36.7	3.0	LjRoot24	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot44_contig_1	1	3803502	71844	3516469	92.4535	2.81152	36.5	41.8	LjRoot44	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot44_contig_2	1	31311	924	30773	98.2818	4.36939	36.4	42.0	LjRoot44	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot80_contig_1	1	6024117	1006052	6020401	99.9383	24.8747	36.5	37.7	LjRoot80	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot80_contig_2	1	315699	44072	315603	99.9696	20.7804	36.4	41.1	LjRoot80	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot33_contig_1	1	5239285	319618	5234732	99.9131	9.08553	36.4	41.6	LjRoot33	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjNodule218_contig_1	1	6816670	125134	6288280	92.2486	2.73356	36.4	40.5	LjNodule218	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjNodule218_contig_2	1	651417	11754	598366	91.8561	2.68705	36.4	40.1	LjNodule218	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
LjNodule218_contig_3	1	296196	5740	278035	93.8686	2.89035	36.4	39.3	LjNodule218	g5_c3	3	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot59_contig_1	1	6711861	827846	6705766	99.9092	18.3344	36.4	40.8	LjRoot59	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot46_contig_1	1	4406614	14722	1534480	34.8222	0.497291	36.4	35.4	LjRoot46	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot46_contig_2	1	1386995	4056	474558	34.2148	0.435123	36.5	41.0	LjRoot46	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot46_contig_3	1	280132	806	92192	32.9102	0.430411	36.4	41.0	LjRoot46	g5_c3	3	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot46_contig_4	1	137921	436	47834	34.6822	0.470668	36.4	42.0	LjRoot46	g5_c3	4	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot46_contig_5	1	90004	256	30205	33.5596	0.425281	36.4	42.0	LjRoot46	g5_c3	5	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot303_contig_1	1	8514157	2	300	0.00352354	0.0000352354	36.8	1.0	LjRoot303	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot60_contig_1	1	3971937	22	3051	0.0768139	0.000808673	36.4	34.4	LjRoot60	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot60_contig_2	1	167542	2	232	0.138473	0.0017906	36.0	42.0	LjRoot60	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot262_contig_1	1	4527900	1858922	4524584	99.9268	61.0935	36.4	41.8	LjRoot262	g5_c3	1	col0	mixed	native	5	c3	competition	col0_mixed
Root131_contig_2	1	358064	0	0	0.0	0.0	0.0	0.0	Root131	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
Root131_contig_4	1	235425	0	0	0.0	0.0	0.0	0.0	Root131	g5_c3	4	col0	mixed	native	5	c3	competition	col0_mixed
Root131_contig_5	1	127922	0	0	0.0	0.0	0.0	0.0	Root131	g5_c3	5	col0	mixed	native	5	c3	competition	col0_mixed
Root131_contig_6	1	98190	0	0	0.0	0.0	0.0	0.0	Root131	g5_c3	6	col0	mixed	native	5	c3	competition	col0_mixed
Root131_contig_7	1	40652	0	0	0.0	0.0	0.0	0.0	Root131	g5_c3	7	col0	mixed	native	5	c3	competition	col0_mixed
Root131_contig_8	1	14806	0	0	0.0	0.0	0.0	0.0	Root131	g5_c3	8	col0	mixed	native	5	c3	competition	col0_mixed
LjRoot24_contig_2	1	64919	0	0	0.0	0.0	0.0	0.0	LjRoot24	g5_c3	2	col0	mixed	native	5	c3	competition	col0_mixed
Root83_contig_1	1	6242359	9286	1164365	18.6526	0.221585	36.5	39.9	Root83	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root131_contig_1	1	5452892	20	2564	0.0470209	0.000541731	36.2	0.2	Root131	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root123D2_contig_1	1	4592849	180460	4567175	99.441	5.85638	36.5	41.9	Root123D2	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root123D2_contig_2	1	209642	8242	208413	99.4138	5.85936	36.5	42.0	Root123D2	g5_c4	2	col0	mixed	native	5	c4	competition	col0_mixed
Root77_contig_1	1	4050161	54378	3407170	84.1243	2.00084	36.6	41.8	Root77	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root77_contig_2	1	224003	3042	190612	85.0935	2.02204	36.5	42.0	Root77	g5_c4	2	col0	mixed	native	5	c4	competition	col0_mixed
Root29_contig_1	1	6549547	1316	178771	2.72952	0.0298532	36.5	39.7	Root29	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root935_contig_1	1	5125288	492194	5114431	99.7882	14.2827	36.3	41.1	Root935	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root685_contig_1	1	4404136	16802	1792555	40.7016	0.568593	36.5	41.8	Root685	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root101_contig_1	1	4394404	286	39375	0.896026	0.00972532	36.6	41.6	Root101	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root61_contig_1	1	4027981	570802	4025144	99.9296	21.1077	36.6	41.8	Root61	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root265_contig_1	1	6686035	223648	6597186	98.6711	4.98794	36.6	38.1	Root265	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root418_contig_1	1	7312949	79704	5643082	77.1656	1.6236	36.5	41.5	Root418	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root695_contig_1	1	6390105	89156	5432405	85.0128	2.08072	36.5	40.3	Root695	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root695_contig_2	1	198363	2650	166429	83.9012	1.99158	36.5	39.0	Root695	g5_c4	2	col0	mixed	native	5	c4	competition	col0_mixed
Root695_contig_3	1	23329	398	20649	88.5122	2.53496	36.5	41.8	Root695	g5_c4	3	col0	mixed	native	5	c4	competition	col0_mixed
Root68_contig_1	1	6297301	32030	3169952	50.3383	0.75753	36.5	40.6	Root68	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root142_contig_1	1	3975743	3118	383285	9.64059	0.116696	36.5	34.0	Root142	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root142_contig_2	1	1955139	1326	171174	8.75508	0.101123	36.5	40.2	Root142	g5_c4	2	col0	mixed	native	5	c4	competition	col0_mixed
Root142_contig_3	1	1020406	650	83997	8.23172	0.0947329	36.5	39.7	Root142	g5_c4	3	col0	mixed	native	5	c4	competition	col0_mixed
Root142_contig_4	1	866837	514	69126	7.97451	0.0882588	36.4	40.6	Root142	g5_c4	4	col0	mixed	native	5	c4	competition	col0_mixed
Root1310_contig_1	1	9313930	1109276	9250192	99.3157	17.7071	36.6	41.6	Root1310	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root1310_contig_2	1	276174	65216	274774	99.4931	35.0858	36.5	40.8	Root1310	g5_c4	2	col0	mixed	native	5	c4	competition	col0_mixed
Root480_contig_1	1	3678341	52330	3153002	85.718	2.11844	36.5	41.9	Root480	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
Root720_contig_1	1	5297621	3282	432396	8.16208	0.0922014	36.5	41.8	Root720	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot1_contig_1	1	6184059	26920	2719768	43.9803	0.648688	36.5	39.9	LjRoot1	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot5_contig_1	1	4452308	2	295	0.00662578	0.0000662578	36.0	0.0	LjRoot5	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot52_contig_1	1	5592429	12156	1419974	25.391	0.323969	36.6	40.2	LjRoot52	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot17_contig_1	1	3400871	5162	644264	18.9441	0.226365	36.6	41.8	LjRoot17	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot72_contig_1	1	5051517	68054	4251442	84.1617	2.00985	36.6	41.7	LjRoot72	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot82_contig_1	1	5009941	14196	1599681	31.9301	0.420844	36.2	40.4	LjRoot82	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot222_contig_1	1	4720695	113118	4525597	95.8672	3.57345	36.6	41.8	LjRoot222	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot24_contig_1	1	3631992	6	750	0.0206498	0.000247523	36.4	14.7	LjRoot24	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot44_contig_1	1	3803502	67812	3437434	90.3755	2.65585	36.6	41.8	LjRoot44	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot44_contig_2	1	31311	852	29945	95.6373	4.03385	36.5	41.9	LjRoot44	g5_c4	2	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot80_contig_1	1	6024117	79962	5044285	83.7348	1.97819	36.6	37.8	LjRoot80	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot80_contig_2	1	315699	2800	218798	69.3059	1.32046	36.5	41.2	LjRoot80	g5_c4	2	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot33_contig_1	1	5239285	80214	4594023	87.6842	2.28154	36.5	41.7	LjRoot33	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjNodule218_contig_1	1	6816670	32334	3270889	47.9837	0.706998	36.5	40.5	LjNodule218	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjNodule218_contig_2	1	651417	3010	309017	47.4377	0.689296	36.5	40.0	LjNodule218	g5_c4	2	col0	mixed	native	5	c4	competition	col0_mixed
LjNodule218_contig_3	1	296196	1360	136427	46.0597	0.683267	36.5	39.2	LjNodule218	g5_c4	3	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot59_contig_1	1	6711861	234470	6633172	98.8276	5.19689	36.5	40.8	LjRoot59	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot46_contig_1	1	4406614	23044	2232196	50.6556	0.778911	36.5	39.8	LjRoot46	g5_c4	1	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot46_contig_2	1	1386995	6928	698768	50.38	0.74552	36.5	41.2	LjRoot46	g5_c4	2	col0	mixed	native	5	c4	competition	col0_mixed
LjRoot46_contig_3	1	280132	1364	137044	48.9212	0.726743	36.5	41.2	LjRoot46	g5_c4	3	col0	mixed	native	5	c4	competition	col0_mixed
